Phone_Name,Price,Review_ID,Author,Location,Rating,Title,Review,Age
"Apple iPhone XR (Yellow, 128 GB) (Includes EarPods, Power Adapter)","₹52,900",review-889185dc-920d-4db5-905a-f5c6ce8a535f,Rajorshi Chatterjee, Kolkata,5,Just wow!,Using Apple for over 3 years now and have upgraded... Working very fine and thanks to Flipkart Big Billion Days for making me get this product at the lowest price.,"Oct, 2019"
"Apple iPhone XR (Yellow, 128 GB) (Includes EarPods, Power Adapter)","₹52,900",review-ed8497a2-6e50-46a8-a941-8a1d619001a4,Flipkart Customer, Baripada,5,Perfect product!,i love this,"Oct, 2019"
"Apple iPhone XR (Yellow, 128 GB) (Includes EarPods, Power Adapter)","₹52,900",review-d2818946-0966-443d-965a-c4a89e32f205,Shifali, Panipat,5,Worth every penny,Value for money must say,"Oct, 2020"
"Apple iPhone XR (Yellow, 128 GB) (Includes EarPods, Power Adapter)","₹52,900",review-63fdb354-cfd7-43f5-88b6-47126706409c,Harsh Kumar, Lucknow,4,Wonderful,"Xr is good but it can be better.If you ever use phone which have “Amoled” or “Oled” display then you got to know difference  otherwise its a great phone with great camera(no night mode and wide angle), performance, and battery( twice charge if you are a phone addict, normal user can get around 2 days without charge).And also good for people who switch from android recently.","Jan, 2021"
"Apple iPhone XR (Yellow, 128 GB) (Includes EarPods, Power Adapter)","₹52,900",review-35346fa1-415c-457d-9ae7-7c5c77362cf1,anil kumar, Secunderabad,5,Brilliant,An awesome phone with awesome features…,"Oct, 2021"
"Apple iPhone XR (Yellow, 128 GB) (Includes EarPods, Power Adapter)","₹52,900",review-df34cddd-6e1e-4275-815e-5125cb75f518,Raja Sekar, Hyderabad,5,Best in the market!,"In this 2021, just go for it,really very nice and I love iPhoneI already used iPhone 8+ after thatNow I upgrade Xr❤️","May, 2021"
"Apple iPhone XR (Yellow, 128 GB) (Includes EarPods, Power Adapter)","₹52,900",review-570918e4-9a95-4f7a-b842-e0113f848828,Prakash Redeem, Ooty,5,Super!,"I was in a dilemma, whether to buy or not coz I was using android for a long time wanted to upgrade it, I went through the reviews of I have never seen these much of positive reviews for a single Product. So I thought of giving a try. It's worth the wait, till now I haven't found even a single flaw. I am just loving it.🤩","Dec, 2020"
"Apple iPhone XR (Yellow, 128 GB) (Includes EarPods, Power Adapter)","₹52,900",review-3c46fb9b-c913-44fb-94a8-b80e52196410,Dharani Kharsel, Brajarajnagar,4,Worth the money,Amazing pic,"Jul, 2020"
"Apple iPhone XR (Yellow, 128 GB) (Includes EarPods, Power Adapter)","₹52,900",review-90c9915d-387e-4ca4-b417-d2229ea2eb21,Flipkart Customer, Narayanpur Nalbari District,5,Great product,It’s a perfect compact phone    Great performance a12bionic chip camera quality is very good at daylight but poor quality in low light. Display is quite good no issues. And at the end of the day it’s IPhone. So you should go for it. And yes privacy is extremely superb     Thanks that’s all it’s my opinion.,"Oct, 2020"
"Apple iPhone XR (Yellow, 128 GB) (Includes EarPods, Power Adapter)","₹52,900",review-2717bf61-309c-441a-9a37-14280f31ce60,Krishna Mohan, Srikakulam,5,Terrific,Simply awesome no words to speak,"May, 2019"
"Apple iPhone XR (Yellow, 128 GB) (Includes EarPods, Power Adapter)","₹52,900",review-9d4a7275-b402-4c0b-a01b-e81c15ea47e7,Sreyashi  Dutta, Kolkata,5,Perfect product!,"My first iPhone😍just superb😍m very happy😍iPhone is iPhone🔥camera quality jst🔥all features are superb,iPhone XR is best budget iPhone","Oct, 2020"
